parcel_id,stop_id,suburb,package_type,service_class,length_cm,width_cm,height_cm,weight_kg,cube_litres,manifest_date
AP20250602021169,S11504,Waterloo,medium_satchel,SIG,33.8,24.1,6.3,0.95,5.13,2025-06-02
AP20250602021170,S11504,Waterloo,medium_parcel,SIG,45.1,37.5,27.3,5.42,46.17,2025-06-02
AP20250602021171,S11505,Waterloo,large_parcel,ATL,64.4,48.2,35.6,9.06,110.51,2025-06-02
AP20250602021172,S11506,Waterloo,small_parcel,ATL,30.8,28.6,18.1,1.87,15.94,2025-06-02
AP20250602021173,S11506,Waterloo,large_parcel,ATL,59.7,44.3,32.1,9.87,84.9,2025-06-02
AP20250602021174,S11506,Waterloo,medium_parcel,ATL,44.6,33.1,24.3,4.5,35.87,2025-06-02
AP20250602021175,S11506,Waterloo,large_parcel,ATL,57.7,48.1,33.7,10.55,93.53,2025-06-02
AP20250602021176,S11506,Waterloo,small_parcel,ATL,34.5,26.5,18.7,1.73,17.1,2025-06-02
AP20250602021177,S11507,Waterloo,large_parcel,SIG,61.0,44.2,34.3,8.93,92.48,2025-06-02
AP20250602021178,S11507,Waterloo,large_parcel,ATL,55.5,47.2,35.9,8.97,94.04,2025-06-02
AP20250602021179,S11507,Waterloo,extra_large,SIG,83.7,63.4,43.0,20.43,228.18,2025-06-02
AP20250602021180,S11507,Waterloo,small_satchel,SIG,24.6,17.2,3.0,0.43,1.27,2025-06-02
AP20250602021181,S11507,Waterloo,small_satchel,ATL,27.2,17.9,2.8,0.42,1.36,2025-06-02
AP20250602021182,S11508,Waterloo,small_satchel,ATL,26.8,17.8,2.9,0.37,1.38,2025-06-02
AP20250602021183,S11508,Waterloo,medium_parcel,ATL,47.5,35.9,24.0,4.84,40.93,2025-06-02
AP20250602021184,S11508,Waterloo,medium_parcel,SIG,43.6,36.6,24.3,5.74,38.78,2025-06-02
AP20250602021185,S11508,Waterloo,small_parcel,ATL,29.6,25.9,19.4,1.83,14.87,2025-06-02
AP20250602021186,S11508,Waterloo,medium_satchel,ATL,33.2,23.4,5.8,0.81,4.51,2025-06-02
AP20250602021187,S11509,Waterloo,medium_satchel,CARD,32.3,23.1,6.6,1.01,4.92,2025-06-02
AP20250602021188,S11510,Waterloo,small_satchel,ATL,24.5,17.5,3.0,0.41,1.29,2025-06-02
AP20250602021189,S11510,Waterloo,extra_large,SIG,74.9,56.1,42.4,18.81,178.16,2025-06-02
AP20250602021190,S11510,Waterloo,medium_satchel,ATL,29.7,22.5,6.6,0.92,4.41,2025-06-02
AP20250602021191,S11511,Waterloo,small_satchel,ATL,24.5,19.2,3.0,0.43,1.41,2025-06-02
AP20250602021192,S11512,Waterloo,small_satchel,ATL,26.3,18.8,3.3,0.41,1.63,2025-06-02
AP20250602021193,S11513,Waterloo,large_parcel,SIG,61.0,42.8,34.0,10.22,88.77,2025-06-02
AP20250602021194,S11513,Waterloo,small_parcel,CARD,32.0,25.6,18.3,1.77,14.99,2025-06-02
AP20250602021195,S11513,Waterloo,medium_satchel,ATL,30.9,20.8,5.4,0.77,3.47,2025-06-02
AP20250602021196,S11513,Waterloo,small_parcel,ATL,35.0,25.9,17.1,2.2,15.5,2025-06-02
AP20250602021197,S11513,Waterloo,extra_large,SIG,75.3,62.2,36.6,19.78,171.42,2025-06-02
AP20250602021198,S11514,Waterloo,medium_satchel,SIG,34.7,23.3,5.4,0.99,4.37,2025-06-02
AP20250602021199,S11515,Waterloo,small_satchel,ATL,25.0,17.7,3.1,0.46,1.37,2025-06-02
AP20250602021200,S11516,Waterloo,small_parcel,CARD,32.6,28.0,16.3,1.77,14.88,2025-06-02
AP20250602021201,S11517,Waterloo,small_satchel,ATL,25.5,17.6,2.8,0.4,1.26,2025-06-02
AP20250602021202,S11517,Waterloo,medium_satchel,ATL,32.4,24.1,5.5,1.03,4.29,2025-06-02
AP20250602021203,S11517,Waterloo,medium_parcel,SIG,47.9,36.8,26.3,5.45,46.36,2025-06-02
AP20250602021204,S11517,Waterloo,small_parcel,SIG,34.7,26.9,17.0,1.91,15.87,2025-06-02
AP20250602021205,S11517,Waterloo,small_satchel,ATL,24.4,17.4,3.1,0.44,1.32,2025-06-02
AP20250602021206,S11518,Waterloo,extra_large,SIG,73.8,59.2,44.4,20.56,193.98,2025-06-02
AP20250602021207,S11518,Waterloo,large_parcel,SIG,56.1,45.6,35.7,8.91,91.33,2025-06-02
AP20250602021208,S11519,Waterloo,small_parcel,ATL,33.1,28.6,19.1,2.29,18.08,2025-06-02
AP20250602021209,S11519,Waterloo,medium_satchel,CARD,35.2,23.4,5.5,0.94,4.53,2025-06-02
AP20250602021210,S11520,Waterloo,medium_satchel,ATL,30.4,22.8,6.4,0.93,4.44,2025-06-02
AP20250602021211,S11520,Waterloo,small_parcel,ATL,31.2,27.4,20.1,2.23,17.18,2025-06-02
AP20250602021212,S11520,Waterloo,small_parcel,SIG,31.7,26.2,19.3,2.21,16.03,2025-06-02
AP20250602021213,S11520,Waterloo,small_satchel,ATL,25.8,18.8,2.8,0.39,1.36,2025-06-02
AP20250602021214,S11520,Waterloo,small_parcel,CARD,32.0,29.6,17.2,2.11,16.29,2025-06-02
AP20250602021215,S11520,Waterloo,medium_parcel,CARD,43.0,32.3,24.4,5.0,33.89,2025-06-02
AP20250602021216,S11521,Waterloo,small_satchel,ATL,24.5,18.9,2.9,0.43,1.34,2025-06-02
AP20250602021217,S11522,Waterloo,medium_parcel,CARD,47.6,36.3,26.0,5.67,44.92,2025-06-02
AP20250602021218,S11523,Waterloo,large_parcel,ATL,63.7,49.3,31.8,10.28,99.87,2025-06-02
AP20250602021219,S11524,Waterloo,small_satchel,ATL,27.4,17.2,2.8,0.34,1.32,2025-06-02
AP20250602021220,S11525,Waterloo,small_parcel,SIG,30.8,28.0,16.5,1.9,14.23,2025-06-02
AP20250602021221,S11526,Waterloo,large_parcel,CARD,65.7,43.2,32.9,9.52,93.38,2025-06-02
AP20250602021222,S11527,Waterloo,medium_parcel,CARD,44.2,34.5,23.8,4.79,36.29,2025-06-02
AP20250602021223,S11527,Waterloo,large_parcel,SIG,65.2,47.2,36.8,11.46,113.25,2025-06-02
AP20250602021224,S11527,Waterloo,large_parcel,ATL,57.3,46.5,34.8,10.35,92.72,2025-06-02
AP20250602021225,S11527,Waterloo,medium_parcel,CARD,45.0,34.2,27.6,5.34,42.48,2025-06-02
AP20250602021226,S11528,Waterloo,medium_satchel,ATL,34.6,20.7,6.3,0.99,4.51,2025-06-02
AP20250602021227,S11529,Waterloo,medium_satchel,SIG,32.5,22.1,5.7,1.0,4.09,2025-06-02
AP20250602021228,S11529,Waterloo,extra_large,ATL,80.3,60.1,38.8,18.13,187.25,2025-06-02
AP20250602021229,S11529,Waterloo,small_parcel,ATL,33.0,29.5,19.7,2.07,19.18,2025-06-02
AP20250602021230,S11529,Waterloo,small_satchel,ATL,23.6,18.2,2.8,0.39,1.2,2025-06-02
AP20250602021231,S11530,Waterloo,small_satchel,CARD,24.4,18.3,3.3,0.36,1.47,2025-06-02
AP20250602021232,S11531,Waterloo,medium_parcel,SIG,47.9,34.5,22.7,5.33,37.51,2025-06-02
AP20250602021233,S11531,Waterloo,extra_large,CARD,79.9,59.0,37.8,18.74,178.19,2025-06-02
AP20250602021234,S11532,Waterloo,small_parcel,ATL,33.3,26.7,17.4,2.2,15.47,2025-06-02
AP20250602021235,S11532,Waterloo,medium_parcel,SIG,41.7,33.0,25.2,4.31,34.68,2025-06-02
AP20250602021236,S11532,Waterloo,medium_parcel,CARD,46.8,32.8,23.1,4.99,35.46,2025-06-02
AP20250602021237,S11533,Waterloo,medium_satchel,ATL,32.7,20.9,6.4,0.86,4.37,2025-06-02
AP20250602021238,S11533,Waterloo,medium_satchel,ATL,30.9,20.7,6.0,0.93,3.84,2025-06-02
AP20250602021239,S11533,Waterloo,large_parcel,CARD,62.2,42.6,36.4,9.51,96.45,2025-06-02
AP20250602021240,S11534,Waterloo,medium_satchel,ATL,30.0,22.1,6.3,0.88,4.18,2025-06-02
AP20250602021241,S11534,Waterloo,large_parcel,ATL,65.0,42.2,35.0,10.54,96.0,2025-06-02
AP20250602021242,S11535,Waterloo,medium_satchel,ATL,33.4,22.1,5.7,0.93,4.21,2025-06-02
AP20250602021243,S11536,Waterloo,medium_satchel,ATL,30.0,20.9,6.1,0.78,3.82,2025-06-02
AP20250602021244,S11536,Waterloo,small_satchel,ATL,26.4,18.4,3.3,0.4,1.6,2025-06-02
AP20250602021245,S11536,Waterloo,large_parcel,SIG,55.8,42.7,38.2,11.4,91.02,2025-06-02
AP20250602021246,S11536,Waterloo,medium_parcel,CARD,42.9,36.5,22.6,5.02,35.39,2025-06-02
AP20250602021247,S11536,Waterloo,small_satchel,ATL,26.2,17.4,2.9,0.41,1.32,2025-06-02
AP20250602021248,S11537,Waterloo,small_parcel,ATL,33.7,26.2,16.8,1.95,14.83,2025-06-02
AP20250602021249,S11538,Waterloo,small_parcel,ATL,32.9,24.9,19.9,2.21,16.3,2025-06-02
AP20250602021250,S11539,Waterloo,small_satchel,ATL,23.8,19.1,2.7,0.38,1.23,2025-06-02
AP20250602021251,S11539,Waterloo,medium_parcel,SIG,41.9,34.1,24.2,5.08,34.58,2025-06-02
AP20250602021252,S11539,Waterloo,medium_satchel,ATL,29.8,20.7,6.0,0.77,3.7,2025-06-02
AP20250602021253,S11539,Waterloo,small_satchel,SIG,27.4,18.4,2.8,0.41,1.41,2025-06-02
AP20250602021254,S11540,Waterloo,medium_satchel,ATL,33.2,21.5,5.5,0.82,3.93,2025-06-02
AP20250602021255,S11541,Waterloo,small_satchel,CARD,23.1,19.7,3.1,0.43,1.41,2025-06-02
AP20250602021256,S11542,Waterloo,small_satchel,ATL,23.7,18.6,3.2,0.44,1.41,2025-06-02
AP20250602021257,S11543,Waterloo,small_satchel,ATL,26.5,19.3,3.3,0.4,1.69,2025-06-02
AP20250602021258,S11544,Waterloo,small_parcel,CARD,31.8,28.1,17.5,1.91,15.64,2025-06-02
AP20250602021259,S11544,Waterloo,large_parcel,CARD,57.6,46.5,33.3,9.75,89.19,2025-06-02
AP20250602021260,S11544,Waterloo,small_parcel,CARD,29.8,28.8,19.1,2.21,16.39,2025-06-02
AP20250602021261,S11545,Waterloo,large_parcel,ATL,64.8,43.3,35.7,9.53,100.17,2025-06-02
AP20250602021262,S11546,Waterloo,medium_satchel,ATL,34.4,21.8,6.3,0.98,4.72,2025-06-02
AP20250602021263,S11547,Waterloo,large_parcel,SIG,55.6,43.0,33.8,11.16,80.81,2025-06-02
AP20250602021264,S11548,Waterloo,large_parcel,CARD,61.0,47.2,34.9,8.53,100.48,2025-06-02
AP20250602021265,S11549,Waterloo,medium_parcel,CARD,46.5,33.5,26.6,4.64,41.44,2025-06-02
AP20250602021266,S11550,Waterloo,small_parcel,SIG,33.2,26.8,18.0,2.21,16.02,2025-06-02
AP20250602021267,S11550,Waterloo,small_satchel,ATL,25.1,19.7,2.8,0.36,1.38,2025-06-02
AP20250602021268,S11550,Waterloo,small_satchel,CARD,25.5,16.8,3.0,0.35,1.29,2025-06-02
AP20250602021269,S11550,Waterloo,medium_satchel,ATL,30.2,22.5,6.5,0.88,4.42,2025-06-02
AP20250602021270,S11550,Waterloo,small_parcel,SIG,32.0,25.3,19.9,1.79,16.11,2025-06-02
AP20250602021271,S11550,Waterloo,medium_satchel,ATL,32.2,22.4,5.8,0.88,4.18,2025-06-02
AP20250602021272,S11550,Waterloo,medium_satchel,SIG,32.0,23.7,6.4,1.02,4.85,2025-06-02
AP20250602021273,S11550,Waterloo,medium_satchel,ATL,32.7,22.6,5.7,0.84,4.21,2025-06-02
AP20250602021274,S11550,Waterloo,large_parcel,ATL,65.0,49.2,36.8,10.85,117.69,2025-06-02
AP20250602021275,S11550,Waterloo,medium_parcel,CARD,46.4,38.2,25.0,4.75,44.31,2025-06-02
AP20250602021276,S11550,Waterloo,medium_satchel,ATL,34.9,21.4,6.4,0.87,4.78,2025-06-02
AP20250602021277,S11550,Waterloo,medium_satchel,ATL,34.8,24.2,5.7,0.77,4.8,2025-06-02
AP20250602021278,S11551,Waterloo,small_parcel,CARD,32.4,28.5,16.6,2.1,15.33,2025-06-02
AP20250602021279,S11551,Waterloo,small_satchel,ATL,25.6,17.1,3.3,0.45,1.44,2025-06-02
AP20250602021280,S11551,Waterloo,medium_satchel,ATL,32.6,21.4,6.3,0.84,4.4,2025-06-02
AP20250602021281,S11552,Waterloo,large_parcel,SIG,61.3,47.5,33.4,10.81,97.25,2025-06-02
AP20250602021282,S11553,Waterloo,medium_parcel,ATL,46.1,32.3,24.7,5.26,36.78,2025-06-02
AP20250602021283,S11553,Waterloo,medium_parcel,CARD,48.1,36.8,27.3,5.2,48.32,2025-06-02
AP20250602021284,S11553,Waterloo,medium_satchel,ATL,30.0,21.1,6.7,0.85,4.24,2025-06-02
AP20250602021285,S11553,Waterloo,small_parcel,ATL,31.7,29.2,17.0,1.92,15.74,2025-06-02
AP20250602021286,S11554,Waterloo,medium_satchel,ATL,31.1,21.1,5.8,1.02,3.81,2025-06-02
AP20250602021287,S11555,Waterloo,small_satchel,CARD,24.2,17.3,2.9,0.45,1.21,2025-06-02
AP20250602021288,S11555,Waterloo,large_parcel,CARD,58.8,47.6,32.6,11.32,91.24,2025-06-02
AP20250602021289,S11555,Waterloo,medium_satchel,ATL,31.3,22.3,6.5,0.77,4.54,2025-06-02
AP20250602021290,S11556,Waterloo,small_satchel,ATL,24.7,19.4,3.3,0.34,1.58,2025-06-02
AP20250602021291,S11557,Waterloo,large_parcel,SIG,56.2,46.0,35.9,11.47,92.81,2025-06-02
AP20250602021292,S11558,Waterloo,small_satchel,SIG,24.9,17.4,3.1,0.41,1.34,2025-06-02
AP20250602021293,S11559,Waterloo,small_satchel,ATL,27.1,19.0,3.1,0.43,1.6,2025-06-02
AP20250602021294,S11559,Waterloo,small_satchel,ATL,24.9,18.1,3.2,0.44,1.44,2025-06-02
AP20250602021295,S11560,Waterloo,small_parcel,ATL,31.5,29.6,18.1,2.08,16.88,2025-06-02
AP20250602021296,S11561,Waterloo,medium_parcel,ATL,43.9,34.6,23.2,5.44,35.24,2025-06-02
AP20250602021297,S11562,Waterloo,small_parcel,SIG,32.5,27.2,19.1,2.0,16.88,2025-06-02
AP20250602021298,S11562,Waterloo,medium_satchel,ATL,33.3,21.5,5.8,1.0,4.15,2025-06-02
AP20250602021299,S11562,Waterloo,large_parcel,ATL,61.1,48.1,34.8,10.08,102.27,2025-06-02
AP20250602021300,S11562,Waterloo,small_parcel,ATL,31.7,25.0,19.1,2.25,15.14,2025-06-02
AP20250602021301,S11563,Waterloo,small_satchel,CARD,23.9,18.8,3.1,0.36,1.39,2025-06-02
AP20250602021302,S11563,Waterloo,small_satchel,ATL,23.9,19.3,3.3,0.35,1.52,2025-06-02
AP20250602021303,S11564,Waterloo,small_satchel,ATL,27.4,16.7,3.1,0.38,1.42,2025-06-02
AP20250602021304,S11564,Waterloo,medium_parcel,CARD,44.7,37.7,24.3,4.28,40.95,2025-06-02
AP20250602021305,S11564,Waterloo,small_parcel,ATL,29.9,27.7,17.9,2.21,14.83,2025-06-02
AP20250602021306,S11564,Waterloo,small_satchel,ATL,23.8,17.1,3.3,0.46,1.34,2025-06-02
AP20250602021307,S11565,Waterloo,medium_satchel,ATL,33.8,21.0,6.0,0.84,4.26,2025-06-02
AP20250602021308,S11565,Waterloo,small_parcel,SIG,32.8,29.6,17.2,1.83,16.7,2025-06-02
AP20250602021309,S11565,Waterloo,extra_large,CARD,82.9,58.1,39.5,18.12,190.25,2025-06-02
AP20250602021310,S11565,Waterloo,small_satchel,SIG,24.5,18.8,3.2,0.38,1.47,2025-06-02
AP20250602021311,S11565,Waterloo,small_satchel,ATL,25.1,18.8,3.1,0.45,1.46,2025-06-02
AP20250602021312,S11566,Waterloo,small_satchel,ATL,23.9,16.8,2.8,0.42,1.12,2025-06-02
AP20250602021313,S11567,Waterloo,small_satchel,ATL,26.8,19.8,3.3,0.43,1.75,2025-06-02
AP20250602021314,S11568,Waterloo,small_parcel,ATL,29.6,27.3,17.1,1.89,13.82,2025-06-02
AP20250602021315,S11569,Waterloo,small_parcel,ATL,32.9,25.6,18.8,2.06,15.83,2025-06-02
AP20250602021316,S11570,Waterloo,medium_satchel,ATL,32.2,22.7,6.5,1.01,4.75,2025-06-02
AP20250602021317,S11571,Waterloo,small_satchel,SIG,25.9,18.8,2.7,0.35,1.31,2025-06-02
AP20250602021318,S11572,Waterloo,large_parcel,CARD,60.6,46.0,35.4,9.76,98.68,2025-06-02
AP20250602021319,S11572,Waterloo,small_satchel,ATL,26.2,17.8,3.2,0.34,1.49,2025-06-02
AP20250602021320,S11572,Waterloo,medium_parcel,CARD,44.3,35.4,27.4,5.37,42.97,2025-06-02
AP20250602021321,S11573,Waterloo,medium_parcel,SIG,41.4,37.2,26.8,5.41,41.27,2025-06-02
AP20250602021322,S11574,Waterloo,small_satchel,ATL,27.3,17.3,2.8,0.38,1.32,2025-06-02
AP20250602021323,S11575,Waterloo,medium_parcel,CARD,48.1,35.2,23.4,5.68,39.62,2025-06-02
AP20250602021324,S11575,Waterloo,small_parcel,ATL,34.8,25.3,16.4,2.28,14.44,2025-06-02
AP20250602021325,S11575,Waterloo,medium_parcel,ATL,43.9,35.0,24.5,4.71,37.64,2025-06-02
AP20250602021326,S11576,Waterloo,medium_parcel,ATL,45.0,36.4,25.1,4.86,41.11,2025-06-02
AP20250602021327,S11577,Waterloo,medium_satchel,SIG,33.7,20.3,6.3,0.87,4.31,2025-06-02
AP20250602021328,S11578,Waterloo,medium_parcel,ATL,45.6,37.6,23.3,5.32,39.95,2025-06-02
AP20250602021329,S11579,Waterloo,medium_parcel,CARD,41.8,33.6,23.8,5.39,33.43,2025-06-02
AP20250602021330,S11580,Waterloo,small_parcel,ATL,32.3,27.1,16.4,2.27,14.36,2025-06-02
AP20250602021331,S11581,Waterloo,medium_parcel,ATL,46.5,34.5,23.0,4.66,36.9,2025-06-02
AP20250602021332,S11582,Waterloo,small_parcel,SIG,32.0,28.5,19.0,2.06,17.33,2025-06-02
AP20250602021333,S11583,Waterloo,medium_parcel,ATL,45.4,35.2,25.6,4.65,40.91,2025-06-02
AP20250602021334,S11583,Waterloo,medium_satchel,SIG,30.6,23.1,6.5,0.93,4.59,2025-06-02
AP20250602021335,S11583,Waterloo,small_satchel,ATL,26.0,19.5,3.1,0.34,1.57,2025-06-02
AP20250602021336,S11584,Waterloo,medium_satchel,ATL,32.1,23.1,5.6,0.91,4.15,2025-06-02
AP20250602021337,S11584,Waterloo,small_parcel,ATL,35.2,25.1,18.3,2.05,16.17,2025-06-02
AP20250602021338,S11584,Waterloo,small_parcel,ATL,32.3,28.6,20.1,2.03,18.57,2025-06-02
AP20250602021339,S11585,Waterloo,small_parcel,ATL,29.4,27.6,18.7,2.18,15.17,2025-06-02
AP20250602021340,S11586,Waterloo,medium_satchel,SIG,34.3,22.3,5.7,0.99,4.36,2025-06-02
AP20250602021341,S11587,Waterloo,small_parcel,CARD,32.8,28.0,17.9,1.82,16.44,2025-06-02
AP20250602021342,S11588,Waterloo,small_satchel,ATL,25.7,18.0,3.2,0.42,1.48,2025-06-02
AP20250602021343,S11588,Waterloo,small_satchel,ATL,27.1,18.7,3.0,0.44,1.52,2025-06-02
AP20250602021344,S11588,Waterloo,medium_satchel,CARD,32.5,23.2,5.8,0.77,4.37,2025-06-02
AP20250602021345,S11588,Waterloo,small_parcel,SIG,32.3,29.3,18.6,1.75,17.6,2025-06-02
AP20250602021346,S11588,Waterloo,small_parcel,ATL,32.0,27.8,18.8,2.21,16.72,2025-06-02
AP20250602021347,S11588,Waterloo,medium_satchel,ATL,30.9,20.7,5.5,0.88,3.52,2025-06-02
AP20250602021348,S11588,Waterloo,small_satchel,ATL,24.8,18.9,3.0,0.35,1.41,2025-06-02
AP20250602021349,S11588,Waterloo,medium_satchel,ATL,34.1,21.4,5.5,0.85,4.01,2025-06-02
AP20250602021350,S11588,Waterloo,small_parcel,SIG,33.5,27.6,19.6,2.16,18.12,2025-06-02
AP20250602021351,S11588,Waterloo,large_parcel,SIG,57.5,43.8,39.2,10.05,98.73,2025-06-02
AP20250602021352,S11588,Waterloo,small_satchel,ATL,23.9,19.7,3.0,0.4,1.41,2025-06-02
AP20250602021353,S11588,Waterloo,medium_satchel,SIG,30.4,20.7,5.6,0.87,3.52,2025-06-02
AP20250602021354,S11589,Waterloo,small_parcel,CARD,30.7,28.2,18.0,2.2,15.58,2025-06-02
AP20250602021355,S11589,Waterloo,small_satchel,CARD,23.1,17.3,3.1,0.39,1.24,2025-06-02
AP20250602021356,S11590,Waterloo,medium_parcel,SIG,42.9,33.8,22.5,4.4,32.63,2025-06-02
AP20250602021357,S11591,Waterloo,medium_parcel,ATL,47.2,35.4,25.4,5.52,42.44,2025-06-02
AP20250602021358,S11591,Waterloo,small_parcel,ATL,34.7,28.0,18.3,2.26,17.78,2025-06-02
AP20250602021359,S11591,Waterloo,medium_parcel,ATL,43.6,35.3,22.5,5.71,34.63,2025-06-02
AP20250602021360,S11591,Waterloo,small_parcel,CARD,34.0,26.1,17.2,2.03,15.26,2025-06-02
AP20250602021361,S11591,Waterloo,small_satchel,ATL,27.0,19.5,3.1,0.4,1.63,2025-06-02
AP20250602021362,S11591,Waterloo,small_satchel,ATL,24.8,16.6,3.3,0.43,1.36,2025-06-02
AP20250602021363,S11591,Waterloo,small_satchel,CARD,26.2,17.4,3.0,0.45,1.37,2025-06-02
AP20250602021364,S11591,Waterloo,small_satchel,ATL,25.0,18.1,3.0,0.46,1.36,2025-06-02
AP20250602021365,S11591,Waterloo,small_parcel,ATL,34.4,28.0,19.5,1.89,18.78,2025-06-02
AP20250602021366,S11591,Waterloo,medium_parcel,ATL,47.3,35.0,23.4,5.6,38.74,2025-06-02
AP20250602021367,S11592,Waterloo,large_parcel,SIG,55.6,41.9,34.4,10.44,80.14,2025-06-02
AP20250602021368,S11592,Waterloo,small_satchel,ATL,26.3,18.2,3.3,0.46,1.58,2025-06-02
AP20250602021369,S11593,Waterloo,medium_satchel,ATL,33.5,20.8,6.4,0.89,4.46,2025-06-02
AP20250602021370,S11593,Waterloo,small_parcel,ATL,30.2,26.4,18.1,2.15,14.43,2025-06-02
AP20250602021371,S11594,Waterloo,small_parcel,ATL,30.1,25.5,17.9,1.75,13.74,2025-06-02
AP20250602021372,S11594,Waterloo,small_satchel,SIG,23.4,17.9,3.2,0.34,1.34,2025-06-02
AP20250602021373,S11594,Waterloo,small_parcel,ATL,30.8,26.7,18.5,2.19,15.21,2025-06-02
AP20250602021374,S11594,Waterloo,small_satchel,SIG,25.2,18.3,3.2,0.45,1.48,2025-06-02
AP20250602021375,S11595,Waterloo,small_satchel,ATL,25.8,19.2,3.0,0.35,1.49,2025-06-02
AP20250602021376,S11595,Waterloo,medium_parcel,ATL,43.5,34.0,23.2,4.8,34.31,2025-06-02
AP20250602021377,S11595,Waterloo,extra_large,CARD,85.8,56.0,41.4,20.5,198.92,2025-06-02
AP20250602021378,S11596,Waterloo,extra_large,CARD,77.3,58.1,39.2,19.29,176.05,2025-06-02
AP20250602021379,S11597,Waterloo,small_satchel,ATL,26.7,19.7,3.0,0.43,1.58,2025-06-02
AP20250602021380,S11597,Waterloo,medium_satchel,ATL,32.6,22.4,6.3,0.96,4.6,2025-06-02
AP20250602021381,S11597,Waterloo,medium_satchel,ATL,34.3,21.2,6.4,1.02,4.65,2025-06-02
AP20250602021382,S11597,Waterloo,large_parcel,SIG,63.0,42.6,35.8,9.28,96.08,2025-06-02
AP20250602021383,S11597,Waterloo,small_satchel,ATL,27.3,18.8,2.8,0.43,1.44,2025-06-02
AP20250602021384,S11598,Waterloo,small_parcel,CARD,29.8,27.1,19.4,1.8,15.67,2025-06-02
AP20250602021385,S11598,Waterloo,medium_parcel,ATL,42.6,34.1,24.9,5.46,36.17,2025-06-02
AP20250602021386,S11599,Waterloo,medium_parcel,ATL,47.6,34.1,25.9,4.3,42.04,2025-06-02
AP20250602021387,S11599,Waterloo,small_satchel,ATL,23.5,19.5,3.3,0.39,1.51,2025-06-02
AP20250602021388,S11600,Waterloo,medium_parcel,CARD,47.6,38.0,25.2,4.93,45.58,2025-06-02
AP20250602021389,S11601,Waterloo,medium_satchel,ATL,33.0,24.0,6.2,0.87,4.91,2025-06-02
AP20250602021390,S11602,Waterloo,medium_satchel,ATL,34.3,23.7,5.6,0.81,4.55,2025-06-02
AP20250602021391,S11602,Waterloo,small_satchel,ATL,24.0,18.6,3.0,0.44,1.34,2025-06-02
AP20250602021392,S11602,Waterloo,medium_satchel,ATL,29.6,22.0,6.1,0.77,3.97,2025-06-02
AP20250602021393,S11603,Waterloo,small_satchel,ATL,24.8,18.4,3.3,0.35,1.51,2025-06-02
AP20250602021394,S11603,Waterloo,small_satchel,ATL,25.8,18.9,3.3,0.41,1.61,2025-06-02
AP20250602021395,S11603,Waterloo,medium_parcel,CARD,46.7,35.5,25.1,4.55,41.61,2025-06-02
AP20250602021396,S11603,Waterloo,small_satchel,ATL,26.1,18.0,2.8,0.34,1.32,2025-06-02
AP20250602021397,S11603,Waterloo,large_parcel,SIG,60.9,47.0,37.1,11.16,106.19,2025-06-02
AP20250602021398,S11604,Waterloo,medium_parcel,ATL,46.1,36.5,27.7,4.79,46.61,2025-06-02
AP20250602021399,S11605,Waterloo,small_parcel,CARD,34.7,27.2,16.6,2.18,15.67,2025-06-02
AP20250602021400,S11605,Waterloo,medium_satchel,SIG,33.7,21.3,6.3,0.99,4.52,2025-06-02
AP20250602021401,S11606,Waterloo,small_satchel,SIG,27.5,16.8,2.9,0.4,1.34,2025-06-02
AP20250602021402,S11606,Waterloo,small_parcel,SIG,29.5,29.4,18.3,1.98,15.87,2025-06-02
AP20250602021403,S11607,Waterloo,medium_parcel,ATL,49.4,34.4,24.3,5.24,41.29,2025-06-02
AP20250602021404,S11607,Waterloo,small_parcel,CARD,32.8,29.4,17.3,2.25,16.68,2025-06-02
AP20250602021405,S11607,Waterloo,medium_parcel,ATL,41.4,33.9,24.0,5.0,33.68,2025-06-02
AP20250602021406,S11608,Waterloo,extra_large,SIG,80.5,64.4,41.4,15.8,214.63,2025-06-02
AP20250602021407,S11609,Waterloo,extra_large,SIG,76.6,58.0,38.1,17.86,169.27,2025-06-02
AP20250602021408,S11609,Waterloo,medium_satchel,ATL,30.9,23.5,6.1,1.01,4.43,2025-06-02
AP20250602021409,S11609,Waterloo,extra_large,SIG,80.8,56.2,39.1,16.5,177.55,2025-06-02
AP20250602021410,S11610,Waterloo,small_parcel,ATL,30.8,26.5,16.3,1.76,13.3,2025-06-02
AP20250602021411,S11611,Waterloo,small_satchel,ATL,23.2,18.0,2.8,0.41,1.17,2025-06-02
AP20250602021412,S11611,Waterloo,medium_satchel,SIG,31.9,21.3,5.5,1.0,3.74,2025-06-02
AP20250602021413,S11612,Waterloo,small_satchel,ATL,25.0,19.4,3.0,0.38,1.45,2025-06-02
AP20250602021414,S11612,Waterloo,small_satchel,ATL,25.3,17.0,3.1,0.35,1.33,2025-06-02
AP20250602021415,S11612,Waterloo,medium_parcel,ATL,41.8,38.2,26.3,4.88,41.99,2025-06-02
AP20250602021416,S11613,Waterloo,small_satchel,SIG,23.6,17.9,3.3,0.42,1.39,2025-06-02
AP20250602021417,S11614,Waterloo,small_satchel,ATL,26.1,18.2,2.9,0.34,1.38,2025-06-02
AP20250602021418,S11615,Waterloo,small_satchel,ATL,24.9,18.5,2.9,0.45,1.34,2025-06-02
AP20250602021419,S11615,Waterloo,medium_satchel,ATL,31.4,20.3,5.8,0.97,3.7,2025-06-02
AP20250602021420,S11615,Waterloo,large_parcel,SIG,60.1,48.9,34.5,11.19,101.39,2025-06-02
