stop_id,suburb,lat,lon,stop_type,address,zone_id,dominant_suburb
S11988,Alexandria,-33.920918,151.191965,business,"644 Botany Rd, Alexandria NSW",Z0214,Alexandria
S11989,Alexandria,-33.900462,151.204538,apartment,"502 Innes Rd, Alexandria NSW",Z0601,Waterloo
S11990,Alexandria,-33.896743,151.190636,residential,"268 Bourke Rd, Alexandria NSW",Z0478,Alexandria
S11991,Alexandria,-33.892337,151.203932,residential,"504 O'Riordan St, Alexandria NSW",Z0174,Waterloo
S11992,Alexandria,-33.921493,151.18974,business,"2 Garden St, Alexandria NSW",Z0214,Alexandria
S11993,Alexandria,-33.89584,151.185933,business,"568 Bourke Rd, Alexandria NSW",Z0111,Alexandria
S11994,Alexandria,-33.90351,151.192619,apartment,"428 Innes Rd, Alexandria NSW",Z0539,Alexandria
S11995,Alexandria,-33.910281,151.193027,business,"248 Doody St, Alexandria NSW",Z0288,Alexandria
S11996,Alexandria,-33.918181,151.187122,apartment,"394 O'Riordan St, Alexandria NSW",Z0106,Alexandria
S11997,Alexandria,-33.919842,151.191966,apartment,"40 O'Riordan St, Alexandria NSW",Z0214,Alexandria
S11998,Alexandria,-33.911145,151.190664,apartment,"664 O'Riordan St, Alexandria NSW",Z0027,Alexandria
S11999,Alexandria,-33.911522,151.195022,residential,"694 Mitchell Rd, Alexandria NSW",Z0288,Alexandria
S12000,Alexandria,-33.90585,151.19938,business,"628 Bourke Rd, Alexandria NSW",Z0013,Alexandria
S12001,Alexandria,-33.893154,151.194343,apartment,"338 Mitchell Rd, Alexandria NSW",Z0209,Alexandria
S12002,Alexandria,-33.905563,151.187526,apartment,"196 Garden St, Alexandria NSW",Z0227,Alexandria
S12003,Alexandria,-33.917337,151.192088,apartment,"292 Botany Rd, Alexandria NSW",Z0106,Alexandria
S12004,Alexandria,-33.913147,151.20293,apartment,"324 Innes Rd, Alexandria NSW",Z0408,Alexandria
S12005,Alexandria,-33.902319,151.189697,residential,"132 Bourke Rd, Alexandria NSW",Z0283,Alexandria
S12006,Alexandria,-33.91102,151.187309,residential,"490 Garden St, Alexandria NSW",Z0329,Alexandria
S12007,Alexandria,-33.905931,151.1827,apartment,"642 Wyndham St, Alexandria NSW",Z0131,Alexandria
S12008,Alexandria,-33.895773,151.189526,apartment,"252 Bourke Rd, Alexandria NSW",Z0478,Alexandria
S12009,Alexandria,-33.899802,151.201602,apartment,"440 Botany Rd, Alexandria NSW",Z0118,Waterloo
S12010,Alexandria,-33.90939,151.189154,apartment,"566 Innes Rd, Alexandria NSW",Z0329,Alexandria
S12011,Alexandria,-33.912853,151.194709,business,"60 Botany Rd, Alexandria NSW",Z0031,Alexandria
S12012,Alexandria,-33.889245,151.191081,apartment,"172 O'Riordan St, Alexandria NSW",Z0265,Glebe
S12013,Alexandria,-33.910604,151.190603,apartment,"664 Wyndham St, Alexandria NSW",Z0027,Alexandria
S12014,Alexandria,-33.885869,151.205508,apartment,"512 O'Riordan St, Alexandria NSW",Z0673,Surry Hills
S12015,Alexandria,-33.892046,151.193808,business,"450 Innes Rd, Alexandria NSW",Z0209,Alexandria
S12016,Alexandria,-33.905717,151.184963,apartment,"594 O'Riordan St, Alexandria NSW",Z0221,Alexandria
S12017,Alexandria,-33.914759,151.182782,apartment,"480 Botany Rd, Alexandria NSW",Z0496,Alexandria
S12018,Alexandria,-33.904692,151.186537,business,"514 Garden St, Alexandria NSW",Z0331,Alexandria
S12019,Alexandria,-33.894463,151.185618,apartment,"266 Mitchell Rd, Alexandria NSW",Z0111,Alexandria
S12020,Alexandria,-33.90804,151.20189,apartment,"266 Doody St, Alexandria NSW",Z0567,Waterloo
S12021,Alexandria,-33.91554,151.193335,residential,"142 Wyndham St, Alexandria NSW",Z0031,Alexandria
S12022,Alexandria,-33.909472,151.195525,business,"680 Bourke Rd, Alexandria NSW",Z0288,Alexandria
S12023,Alexandria,-33.901878,151.192994,business,"564 Bourke Rd, Alexandria NSW",Z0584,Alexandria
S12024,Alexandria,-33.901231,151.193386,business,"610 Botany Rd, Alexandria NSW",Z0584,Alexandria
S12025,Alexandria,-33.904348,151.202536,residential,"652 Garden St, Alexandria NSW",Z0563,Waterloo
S12026,Alexandria,-33.908729,151.203128,apartment,"180 Garden St, Alexandria NSW",Z0180,Waterloo
S12027,Alexandria,-33.905978,151.209311,apartment,"634 Innes Rd, Alexandria NSW",Z0437,Waterloo
S12028,Alexandria,-33.908682,151.187974,business,"518 O'Riordan St, Alexandria NSW",Z0329,Alexandria
S12029,Alexandria,-33.903918,151.191873,apartment,"334 Doody St, Alexandria NSW",Z0539,Alexandria
S12030,Alexandria,-33.902898,151.19656,apartment,"156 Doody St, Alexandria NSW",Z0133,Waterloo
S12031,Alexandria,-33.90695,151.207586,residential,"354 O'Riordan St, Alexandria NSW",Z0437,Waterloo
S12032,Alexandria,-33.911739,151.189443,business,"540 Botany Rd, Alexandria NSW",Z0329,Alexandria
S12033,Alexandria,-33.894992,151.202565,residential,"40 O'Riordan St, Alexandria NSW",Z0598,Waterloo
S12034,Alexandria,-33.902616,151.190122,business,"274 Garden St, Alexandria NSW",Z0283,Alexandria
S12035,Alexandria,-33.899268,151.202789,business,"382 Mitchell Rd, Alexandria NSW",Z0565,Waterloo
S12036,Alexandria,-33.910936,151.195745,residential,"524 Innes Rd, Alexandria NSW",Z0288,Alexandria
S12037,Alexandria,-33.905719,151.186658,apartment,"204 Bourke Rd, Alexandria NSW",Z0331,Alexandria
S12038,Alexandria,-33.911104,151.194056,residential,"210 O'Riordan St, Alexandria NSW",Z0288,Alexandria
S12039,Alexandria,-33.893685,151.199912,residential,"598 Botany Rd, Alexandria NSW",Z0679,Surry Hills
S12040,Alexandria,-33.913661,151.171957,apartment,"640 Garden St, Alexandria NSW",Z0435,Alexandria
S12041,Alexandria,-33.913065,151.20228,business,"194 Mitchell Rd, Alexandria NSW",Z0408,Alexandria
S12042,Alexandria,-33.904457,151.183276,apartment,"600 Bourke Rd, Alexandria NSW",Z0131,Alexandria
S12043,Alexandria,-33.914337,151.193253,apartment,"10 Mitchell Rd, Alexandria NSW",Z0031,Alexandria
S12044,Alexandria,-33.8937,151.194128,apartment,"282 Botany Rd, Alexandria NSW",Z0209,Alexandria
S12045,Alexandria,-33.916279,151.173177,apartment,"286 Innes Rd, Alexandria NSW",Z0435,Alexandria
S12046,Alexandria,-33.906901,151.190083,residential,"474 Doody St, Alexandria NSW",Z0227,Alexandria
S12047,Alexandria,-33.908337,151.198343,residential,"368 Mitchell Rd, Alexandria NSW",Z0418,Alexandria
S12048,Alexandria,-33.902594,151.209903,apartment,"402 Bourke Rd, Alexandria NSW",Z0291,Waterloo
S12049,Alexandria,-33.911418,151.20158,apartment,"692 Botany Rd, Alexandria NSW",Z0382,Alexandria
S12050,Alexandria,-33.90294,151.202243,apartment,"60 Garden St, Alexandria NSW",Z0566,Alexandria
S12051,Alexandria,-33.911888,151.177733,apartment,"624 Garden St, Alexandria NSW",Z0435,Alexandria
S12052,Alexandria,-33.913075,151.192589,residential,"248 Bourke Rd, Alexandria NSW",Z0685,Alexandria
S12053,Alexandria,-33.906808,151.209557,apartment,"648 Garden St, Alexandria NSW",Z0150,Waterloo
S12054,Alexandria,-33.905836,151.202987,residential,"250 Bourke Rd, Alexandria NSW",Z0567,Waterloo
S12055,Alexandria,-33.907246,151.190901,apartment,"606 Garden St, Alexandria NSW",Z0192,Alexandria
S12056,Alexandria,-33.908101,151.195914,apartment,"568 Mitchell Rd, Alexandria NSW",Z0367,Alexandria
S12057,Alexandria,-33.894084,151.202838,apartment,"586 Bourke Rd, Alexandria NSW",Z0598,Waterloo
S12058,Alexandria,-33.902586,151.202635,apartment,"660 Doody St, Alexandria NSW",Z0566,Alexandria
S12059,Alexandria,-33.903046,151.193989,apartment,"146 Wyndham St, Alexandria NSW",Z0336,Alexandria
S12060,Alexandria,-33.896408,151.193042,business,"502 Wyndham St, Alexandria NSW",Z0012,Alexandria
S12061,Alexandria,-33.915882,151.198534,business,"254 Bourke Rd, Alexandria NSW",Z0184,Alexandria
S12062,Alexandria,-33.88837,151.2028,apartment,"584 Wyndham St, Alexandria NSW",Z0406,Surry Hills
S12063,Alexandria,-33.918433,151.191861,business,"444 Botany Rd, Alexandria NSW",Z0106,Alexandria
S12064,Alexandria,-33.895149,151.1802,apartment,"662 Mitchell Rd, Alexandria NSW",Z0449,Glebe
S12065,Alexandria,-33.918438,151.194359,residential,"306 Garden St, Alexandria NSW",Z0458,Alexandria
S12066,Alexandria,-33.905516,151.184895,residential,"662 Botany Rd, Alexandria NSW",Z0221,Alexandria
S12067,Alexandria,-33.909946,151.210467,apartment,"594 Bourke Rd, Alexandria NSW",Z0548,Waterloo
S12068,Alexandria,-33.892782,151.187374,business,"366 Botany Rd, Alexandria NSW",Z0202,Glebe
S12069,Alexandria,-33.898832,151.194057,apartment,"138 Doody St, Alexandria NSW",Z0543,Alexandria
S12070,Alexandria,-33.907298,151.189318,apartment,"438 Botany Rd, Alexandria NSW",Z0227,Alexandria
S12071,Alexandria,-33.900747,151.190856,business,"114 Garden St, Alexandria NSW",Z0585,Alexandria
S12072,Alexandria,-33.902745,151.201673,business,"6 Bourke Rd, Alexandria NSW",Z0566,Alexandria
S12073,Alexandria,-33.899386,151.203424,business,"608 Innes Rd, Alexandria NSW",Z0565,Waterloo
S12074,Alexandria,-33.906574,151.200247,apartment,"118 Mitchell Rd, Alexandria NSW",Z0428,Alexandria
S12075,Alexandria,-33.910554,151.202744,business,"584 Garden St, Alexandria NSW",Z0180,Waterloo
S12076,Alexandria,-33.92237,151.19079,business,"366 O'Riordan St, Alexandria NSW",Z0214,Alexandria
S12077,Alexandria,-33.907756,151.186232,residential,"158 Wyndham St, Alexandria NSW",Z0221,Alexandria
S12078,Alexandria,-33.903925,151.189007,apartment,"666 Innes Rd, Alexandria NSW",Z0283,Alexandria
S12079,Alexandria,-33.913006,151.198448,business,"338 Innes Rd, Alexandria NSW",Z0232,Alexandria
S12080,Alexandria,-33.905605,151.204736,business,"148 Botany Rd, Alexandria NSW",Z0541,Waterloo
S12081,Alexandria,-33.896087,151.185123,apartment,"118 Innes Rd, Alexandria NSW",Z0111,Alexandria
S12082,Alexandria,-33.904286,151.192157,business,"324 Innes Rd, Alexandria NSW",Z0539,Alexandria
S12083,Alexandria,-33.910909,151.192816,apartment,"60 Innes Rd, Alexandria NSW",Z0288,Alexandria
S12084,Alexandria,-33.897614,151.188816,business,"178 Botany Rd, Alexandria NSW",Z0664,Alexandria
S12085,Alexandria,-33.903246,151.199775,business,"636 Bourke Rd, Alexandria NSW",Z0311,Alexandria
S12086,Alexandria,-33.903476,151.202989,business,"140 Innes Rd, Alexandria NSW",Z0566,Alexandria
S12087,Alexandria,-33.90843,151.214624,business,"622 O'Riordan St, Alexandria NSW",Z0450,Waterloo
S12088,Alexandria,-33.915081,151.210799,residential,"200 Wyndham St, Alexandria NSW",Z0210,Kensington
S12089,Alexandria,-33.903053,151.20132,apartment,"192 Innes Rd, Alexandria NSW",Z0311,Alexandria
S12090,Alexandria,-33.902059,151.191322,residential,"556 Botany Rd, Alexandria NSW",Z0585,Alexandria
S12091,Alexandria,-33.910736,151.200656,apartment,"44 Wyndham St, Alexandria NSW",Z0382,Alexandria
S12092,Alexandria,-33.903753,151.179361,apartment,"164 Garden St, Alexandria NSW",Z0131,Alexandria
S12093,Alexandria,-33.897522,151.20029,business,"440 Wyndham St, Alexandria NSW",Z0416,Waterloo
S12094,Alexandria,-33.91313,151.197925,apartment,"558 Bourke Rd, Alexandria NSW",Z0232,Alexandria
S12095,Alexandria,-33.901622,151.195615,residential,"148 Garden St, Alexandria NSW",Z0319,Alexandria
S12096,Alexandria,-33.9058,151.188747,business,"132 Botany Rd, Alexandria NSW",Z0227,Alexandria
S12097,Alexandria,-33.897321,151.201351,apartment,"540 Garden St, Alexandria NSW",Z0245,Waterloo
S12098,Alexandria,-33.896382,151.187083,business,"294 Garden St, Alexandria NSW",Z0111,Alexandria
S12099,Alexandria,-33.904507,151.203442,residential,"650 Garden St, Alexandria NSW",Z0563,Waterloo
S12100,Alexandria,-33.90502,151.199808,apartment,"500 Doody St, Alexandria NSW",Z0013,Alexandria
S12101,Alexandria,-33.90679,151.198436,residential,"352 Doody St, Alexandria NSW",Z0013,Alexandria
S12102,Alexandria,-33.913467,151.187128,business,"192 Bourke Rd, Alexandria NSW",Z0496,Alexandria
S12103,Alexandria,-33.90185,151.189782,residential,"660 Garden St, Alexandria NSW",Z0585,Alexandria
S12104,Alexandria,-33.904511,151.183104,business,"266 Bourke Rd, Alexandria NSW",Z0131,Alexandria
S12105,Alexandria,-33.911044,151.201722,business,"412 O'Riordan St, Alexandria NSW",Z0382,Alexandria
S12106,Alexandria,-33.920732,151.19529,business,"468 Bourke Rd, Alexandria NSW",Z0214,Alexandria
S12107,Alexandria,-33.900595,151.1907,business,"342 Mitchell Rd, Alexandria NSW",Z0585,Alexandria
S12108,Alexandria,-33.907849,151.193909,business,"662 Doody St, Alexandria NSW",Z0192,Alexandria
S12109,Alexandria,-33.899526,151.203398,apartment,"334 Innes Rd, Alexandria NSW",Z0565,Waterloo
S12110,Alexandria,-33.915909,151.185885,apartment,"630 Botany Rd, Alexandria NSW",Z0496,Alexandria
S12111,Alexandria,-33.904426,151.191493,residential,"474 Wyndham St, Alexandria NSW",Z0539,Alexandria
S12112,Alexandria,-33.905254,151.182362,apartment,"476 Doody St, Alexandria NSW",Z0131,Alexandria
S12113,Alexandria,-33.906678,151.186583,business,"188 Garden St, Alexandria NSW",Z0221,Alexandria
S12114,Alexandria,-33.892356,151.192993,business,"360 Wyndham St, Alexandria NSW",Z0463,Alexandria
S12115,Alexandria,-33.903713,151.203674,apartment,"478 Bourke Rd, Alexandria NSW",Z0563,Waterloo
S12116,Alexandria,-33.918847,151.200134,apartment,"406 Garden St, Alexandria NSW",Z0184,Alexandria
S12117,Alexandria,-33.908206,151.202916,apartment,"428 Wyndham St, Alexandria NSW",Z0538,Waterloo
S12118,Alexandria,-33.917907,151.200306,apartment,"532 Botany Rd, Alexandria NSW",Z0184,Alexandria
S12119,Alexandria,-33.893677,151.187314,business,"214 Innes Rd, Alexandria NSW",Z0202,Glebe
S12120,Alexandria,-33.90303,151.208558,apartment,"678 Botany Rd, Alexandria NSW",Z0639,Waterloo
S12121,Alexandria,-33.90628,151.200936,apartment,"542 Botany Rd, Alexandria NSW",Z0428,Alexandria
S12122,Alexandria,-33.916285,151.209374,apartment,"632 Doody St, Alexandria NSW",Z0210,Kensington
S12123,Alexandria,-33.903618,151.208391,business,"70 Botany Rd, Alexandria NSW",Z0639,Waterloo
S12124,Alexandria,-33.896608,151.194269,business,"70 Garden St, Alexandria NSW",Z0012,Alexandria
S12125,Alexandria,-33.900268,151.191088,residential,"2 Innes Rd, Alexandria NSW",Z0142,Alexandria
S12126,Alexandria,-33.900583,151.177123,apartment,"94 O'Riordan St, Alexandria NSW",Z0591,Alexandria
S12127,Alexandria,-33.893526,151.19633,apartment,"218 Botany Rd, Alexandria NSW",Z0678,Waterloo
S12128,Alexandria,-33.892773,151.194686,business,"222 Garden St, Alexandria NSW",Z0209,Alexandria
S12129,Alexandria,-33.904135,151.189887,apartment,"490 Bourke Rd, Alexandria NSW",Z0283,Alexandria
S12130,Alexandria,-33.900292,151.191009,business,"548 Botany Rd, Alexandria NSW",Z0142,Alexandria
S12131,Alexandria,-33.891291,151.199153,business,"52 Innes Rd, Alexandria NSW",Z0582,Surry Hills
S12132,Alexandria,-33.913034,151.179927,apartment,"632 Mitchell Rd, Alexandria NSW",Z0435,Alexandria
S12133,Alexandria,-33.901176,151.205246,apartment,"292 Wyndham St, Alexandria NSW",Z0603,Waterloo
S12134,Alexandria,-33.913177,151.201999,business,"638 Innes Rd, Alexandria NSW",Z0408,Alexandria
S12135,Alexandria,-33.90799,151.192147,business,"82 Wyndham St, Alexandria NSW",Z0192,Alexandria
S12136,Alexandria,-33.894295,151.194392,apartment,"420 Wyndham St, Alexandria NSW",Z0209,Alexandria
S12137,Alexandria,-33.911751,151.19754,business,"86 Garden St, Alexandria NSW",Z0232,Alexandria
S12138,Alexandria,-33.896276,151.201519,business,"448 Doody St, Alexandria NSW",Z0552,Waterloo
S12139,Alexandria,-33.909858,151.21123,apartment,"588 Doody St, Alexandria NSW",Z0548,Waterloo
S12140,Alexandria,-33.896205,151.190791,apartment,"500 O'Riordan St, Alexandria NSW",Z0478,Alexandria
S12141,Alexandria,-33.893293,151.205912,residential,"310 Wyndham St, Alexandria NSW",Z0597,Waterloo
S12142,Alexandria,-33.912252,151.193227,apartment,"354 Botany Rd, Alexandria NSW",Z0685,Alexandria
S12143,Alexandria,-33.899896,151.191816,business,"624 O'Riordan St, Alexandria NSW",Z0142,Alexandria
S12144,Alexandria,-33.896124,151.192936,residential,"354 Bourke Rd, Alexandria NSW",Z0012,Alexandria
S12145,Alexandria,-33.908461,151.203663,business,"424 Bourke Rd, Alexandria NSW",Z0538,Waterloo
S12146,Alexandria,-33.90045,151.190423,apartment,"376 O'Riordan St, Alexandria NSW",Z0585,Alexandria
S12147,Alexandria,-33.914563,151.195854,business,"174 Botany Rd, Alexandria NSW",Z0031,Alexandria
S12148,Alexandria,-33.887468,151.190896,apartment,"624 Wyndham St, Alexandria NSW",Z0265,Glebe
S12149,Alexandria,-33.91096,151.191572,residential,"408 Botany Rd, Alexandria NSW",Z0027,Alexandria
S12150,Alexandria,-33.907308,151.205806,apartment,"234 Innes Rd, Alexandria NSW",Z0164,Waterloo
S12151,Alexandria,-33.906064,151.194915,apartment,"454 O'Riordan St, Alexandria NSW",Z0091,Alexandria
S12152,Alexandria,-33.904347,151.189671,residential,"124 O'Riordan St, Alexandria NSW",Z0283,Alexandria
S12153,Alexandria,-33.901417,151.191528,business,"200 Doody St, Alexandria NSW",Z0585,Alexandria
S12154,Alexandria,-33.901547,151.197235,business,"340 Garden St, Alexandria NSW",Z0319,Alexandria
S12155,Alexandria,-33.91388,151.194582,residential,"312 Bourke Rd, Alexandria NSW",Z0031,Alexandria
S12156,Alexandria,-33.91499,151.19502,apartment,"74 O'Riordan St, Alexandria NSW",Z0031,Alexandria
S12157,Alexandria,-33.891413,151.192609,apartment,"552 Wyndham St, Alexandria NSW",Z0006,Glebe
S12158,Alexandria,-33.895738,151.203352,apartment,"70 Bourke Rd, Alexandria NSW",Z0552,Waterloo
S12159,Alexandria,-33.915419,151.199612,business,"654 Innes Rd, Alexandria NSW",Z0184,Alexandria
S12160,Alexandria,-33.901831,151.193203,business,"524 Bourke Rd, Alexandria NSW",Z0584,Alexandria
S12161,Alexandria,-33.898499,151.19604,business,"38 Mitchell Rd, Alexandria NSW",Z0542,Alexandria
S12162,Alexandria,-33.888493,151.188482,business,"16 O'Riordan St, Alexandria NSW",Z0252,Glebe
S12163,Alexandria,-33.908799,151.19441,apartment,"544 Innes Rd, Alexandria NSW",Z0367,Alexandria
S12164,Alexandria,-33.896827,151.189478,business,"48 Innes Rd, Alexandria NSW",Z0478,Alexandria
S12165,Alexandria,-33.899187,151.196565,apartment,"282 Mitchell Rd, Alexandria NSW",Z0233,Waterloo
S12166,Alexandria,-33.910507,151.194172,business,"238 Innes Rd, Alexandria NSW",Z0288,Alexandria
S12167,Alexandria,-33.907756,151.193073,business,"18 Doody St, Alexandria NSW",Z0192,Alexandria
S12168,Alexandria,-33.91101,151.196143,business,"336 Mitchell Rd, Alexandria NSW",Z0288,Alexandria
S12169,Alexandria,-33.902115,151.197389,apartment,"526 Bourke Rd, Alexandria NSW",Z0319,Alexandria
S12170,Alexandria,-33.917363,151.203723,business,"416 Bourke Rd, Alexandria NSW",Z0549,Alexandria
S12171,Alexandria,-33.906744,151.201229,apartment,"576 Bourke Rd, Alexandria NSW",Z0428,Alexandria
S12172,Alexandria,-33.90786,151.202609,business,"120 Wyndham St, Alexandria NSW",Z0567,Waterloo
S12173,Alexandria,-33.921349,151.192184,business,"698 Bourke Rd, Alexandria NSW",Z0214,Alexandria
S12174,Alexandria,-33.902532,151.197302,residential,"102 Bourke Rd, Alexandria NSW",Z0133,Waterloo
S12175,Alexandria,-33.899581,151.208879,business,"80 Bourke Rd, Alexandria NSW",Z0562,Waterloo
S12176,Alexandria,-33.916594,151.194225,residential,"670 Garden St, Alexandria NSW",Z0458,Alexandria
S12177,Alexandria,-33.904979,151.196035,residential,"534 Garden St, Alexandria NSW",Z0091,Alexandria
S12178,Alexandria,-33.916008,151.196142,apartment,"658 Doody St, Alexandria NSW",Z0458,Alexandria
S12179,Alexandria,-33.904023,151.194168,apartment,"32 O'Riordan St, Alexandria NSW",Z0540,Alexandria
S12180,Alexandria,-33.895646,151.205305,apartment,"562 O'Riordan St, Alexandria NSW",Z0613,Waterloo
S12181,Alexandria,-33.909062,151.191463,residential,"404 Wyndham St, Alexandria NSW",Z0192,Alexandria
S12182,Alexandria,-33.907352,151.20364,apartment,"168 Wyndham St, Alexandria NSW",Z0538,Waterloo
S12183,Alexandria,-33.88809,151.201156,business,"594 Innes Rd, Alexandria NSW",Z0399,Surry Hills
S12184,Alexandria,-33.91096,151.194514,business,"130 Innes Rd, Alexandria NSW",Z0288,Alexandria
S12185,Alexandria,-33.912484,151.191712,business,"320 Bourke Rd, Alexandria NSW",Z0685,Alexandria
S12186,Alexandria,-33.905042,151.194738,business,"208 Wyndham St, Alexandria NSW",Z0540,Alexandria
S12187,Alexandria,-33.885668,151.204274,business,"352 Mitchell Rd, Alexandria NSW",Z0181,Surry Hills
S12188,Alexandria,-33.902973,151.203615,apartment,"108 Bourke Rd, Alexandria NSW",Z0566,Alexandria
S12189,Alexandria,-33.910263,151.2014,apartment,"250 O'Riordan St, Alexandria NSW",Z0382,Alexandria
S12190,Alexandria,-33.900233,151.194309,apartment,"150 Botany Rd, Alexandria NSW",Z0542,Alexandria
S12191,Alexandria,-33.89904,151.195349,business,"244 Innes Rd, Alexandria NSW",Z0543,Alexandria
S12192,Alexandria,-33.900146,151.200011,business,"82 Mitchell Rd, Alexandria NSW",Z0045,Waterloo
S12193,Alexandria,-33.898738,151.193105,apartment,"678 Innes Rd, Alexandria NSW",Z0543,Alexandria
S12194,Alexandria,-33.897512,151.201701,apartment,"122 Mitchell Rd, Alexandria NSW",Z0245,Waterloo
S12195,Alexandria,-33.906028,151.196214,apartment,"270 O'Riordan St, Alexandria NSW",Z0091,Alexandria
