sim_id,on_road_saving_s,zs_pre_route_saving_s,zs_total_saving_s,zs_saving_min,hc_pre_route_saving_s,hc_total_saving_s,hc_saving_min
8115,2305.9,5506.2,7812.1,130.2,2884.8,4268.3,71.14
8116,2189.8,6993.8,9183.5,153.06,4666.2,5980.1,99.67
8117,1780.9,6499.8,8280.7,138.01,4490.2,5558.7,92.65
8118,735.5,4807.3,5542.8,92.38,2471.8,2913.0,48.55
8119,1965.0,6619.8,8584.8,143.08,3444.5,4623.5,77.06
8120,1639.3,5618.8,7258.1,120.97,2959.4,3943.0,65.72
8121,1566.4,5911.8,7478.2,124.64,2959.6,3899.4,64.99
8122,1420.1,6831.2,8251.4,137.52,4501.2,5353.3,89.22
8123,1465.6,6222.7,7688.3,128.14,4556.0,5435.4,90.59
8124,-37.6,3761.6,3724.0,62.07,1593.8,1571.2,26.19
8125,1232.7,4964.9,6197.6,103.29,2566.1,3305.7,55.09
8126,1082.7,5727.8,6810.5,113.51,3209.8,3859.4,64.32
8127,1841.8,4487.2,6329.0,105.48,2686.3,3791.4,63.19
8128,538.1,6469.4,7007.5,116.79,3799.5,4122.3,68.71
8129,1318.0,5455.5,6773.4,112.89,3471.6,4262.4,71.04
8130,109.3,4533.9,4643.2,77.39,2005.7,2071.3,34.52
8131,1314.1,7030.2,8344.3,139.07,4598.2,5386.7,89.78
8132,904.0,3022.5,3926.5,65.44,1060.3,1602.7,26.71
8133,668.2,7039.9,7708.1,128.47,4798.9,5199.8,86.66
8134,1763.4,3898.9,5662.3,94.37,1902.9,2960.9,49.35
8135,1173.5,5970.2,7143.7,119.06,3373.1,4077.3,67.95
8136,1222.6,5843.8,7066.4,117.77,3176.5,3910.1,65.17
8137,2450.3,6438.8,8889.1,148.15,5028.9,6499.1,108.32
8138,294.6,5421.6,5716.2,95.27,3145.3,3322.1,55.37
8139,2813.1,5402.8,8215.9,136.93,2359.7,4047.6,67.46
8140,1250.8,7349.9,8600.7,143.35,5412.5,6162.9,102.72
8141,990.8,5080.5,6071.3,101.19,2747.7,3342.2,55.7
8142,2428.5,7018.2,9446.7,157.45,5083.1,6540.2,109.0
8143,1099.5,6949.2,8048.6,134.14,3957.1,4616.8,76.95
8144,1069.3,3559.3,4628.6,77.14,1777.0,2418.5,40.31
8145,1591.3,5178.2,6769.5,112.82,2935.3,3890.1,64.83
8146,1647.2,4680.1,6327.3,105.46,1756.3,2744.6,45.74
8147,2007.6,6900.7,8908.2,148.47,4167.1,5371.6,89.53
8148,1374.2,6489.5,7863.7,131.06,4254.2,5078.7,84.65
8149,1748.0,3544.9,5292.9,88.21,2020.9,3069.6,51.16
8150,1898.8,5625.1,7523.9,125.4,4041.5,5180.7,86.35
8151,-113.1,5143.9,5030.8,83.85,3317.1,3249.2,54.15
8152,1859.7,6194.8,8054.5,134.24,4288.4,5404.2,90.07
8153,1305.5,6573.9,7879.4,131.32,4484.7,5268.0,87.8
8154,1985.9,6653.5,8639.4,143.99,4573.0,5764.5,96.08
8155,1845.4,6869.1,8714.6,145.24,4771.4,5878.7,97.98
8156,1423.5,4994.1,6417.6,106.96,2302.7,3156.8,52.61
8157,2018.9,4749.6,6768.5,112.81,2315.0,3526.4,58.77
8158,1228.2,6209.9,7438.1,123.97,3908.5,4645.4,77.42
8159,1287.1,4300.3,5587.4,93.12,2305.0,3077.2,51.29
8160,2825.1,4211.5,7036.5,117.28,1989.8,3684.9,61.41
8161,1660.9,5125.3,6786.2,113.1,3204.6,4201.1,70.02
8162,1412.4,4389.2,5801.6,96.69,2831.4,3678.8,61.31
8163,1180.0,6560.3,7740.2,129.0,3787.2,4495.2,74.92
8164,1799.1,2568.7,4367.8,72.8,803.5,1883.0,31.38
8165,228.7,2891.3,3120.0,52.0,782.0,919.2,15.32
8166,1508.3,2575.7,4084.0,68.07,666.7,1571.6,26.19
8167,2644.0,4759.8,7403.8,123.4,2812.8,4399.2,73.32
8168,1691.4,4779.4,6470.9,107.85,2991.6,4006.5,66.77
8169,1847.7,4668.7,6516.4,108.61,3335.9,4444.5,74.08
8170,482.1,5520.3,6002.3,100.04,2871.0,3160.2,52.67
8171,1278.0,6402.4,7680.3,128.01,3328.2,4095.0,68.25
8172,1258.8,5966.1,7224.9,120.41,3035.1,3790.4,63.17
8173,2147.8,6053.4,8201.1,136.69,4218.5,5507.1,91.79
8174,983.5,4303.5,5287.0,88.12,2276.6,2866.7,47.78
8175,1979.6,5160.6,7140.2,119.0,2927.1,4114.8,68.58
8176,1835.6,6640.7,8476.3,141.27,3930.7,5032.1,83.87
8177,2150.3,5758.8,7909.1,131.82,3549.4,4839.6,80.66
8178,1670.9,5300.6,6971.5,116.19,2740.0,3742.5,62.38
8179,1353.7,4694.8,6048.5,100.81,2919.0,3731.2,62.19
8180,1129.7,5720.1,6849.8,114.16,3302.8,3980.6,66.34
8181,749.6,4748.6,5498.2,91.64,3027.3,3477.1,57.95
8182,788.1,4375.4,5163.4,86.06,2440.2,2913.1,48.55
8183,550.8,5658.0,6208.9,103.48,3138.5,3469.0,57.82
8184,1809.0,5900.0,7709.0,128.48,3324.4,4409.8,73.5
8185,1018.7,4011.6,5030.3,83.84,1495.5,2106.7,35.11
8186,1537.9,6018.6,7556.5,125.94,4017.4,4940.1,82.34
8187,1841.9,3123.0,4964.9,82.75,761.8,1867.0,31.12
8188,424.2,7345.7,7769.9,129.5,3816.5,4071.1,67.85
8189,1686.4,7254.7,8941.1,149.02,5136.3,6148.1,102.47
8190,2107.1,4282.2,6389.3,106.49,1800.7,3064.9,51.08
8191,2076.9,4491.1,6568.0,109.47,1870.8,3116.9,51.95
8192,1310.7,5150.4,6461.0,107.68,2650.7,3437.1,57.29
8193,2356.8,5825.4,8182.2,136.37,4309.0,5723.1,95.38
8194,147.1,4572.6,4719.7,78.66,3248.4,3336.7,55.61
8195,1278.5,4458.8,5737.3,95.62,922.5,1689.7,28.16
8196,1857.3,5565.9,7423.3,123.72,3372.6,4487.0,74.78
8197,860.8,7187.7,8048.5,134.14,5263.3,5779.8,96.33
8198,1458.2,5476.8,6935.0,115.58,3761.3,4636.3,77.27
8199,1207.1,4248.4,5455.5,90.92,1963.0,2687.3,44.79
8200,1892.2,3940.1,5832.3,97.21,2033.7,3169.0,52.82
8201,147.6,4090.0,4237.6,70.63,2614.4,2702.9,45.05
8202,2178.7,5566.1,7744.8,129.08,3822.9,5130.2,85.5
8203,2070.3,5633.9,7704.2,128.4,4096.6,5338.8,88.98
8204,-188.5,2757.3,2568.8,42.81,706.1,593.0,9.88
8205,959.5,4823.0,5782.5,96.38,2900.4,3476.1,57.93
8206,1359.3,6583.0,7942.3,132.37,4440.8,5256.4,87.61
8207,915.1,6246.6,7161.7,119.36,4042.0,4591.0,76.52
8208,2093.6,7103.4,9197.0,153.28,4267.8,5524.0,92.07
8209,1508.7,5951.2,7459.8,124.33,4246.0,5151.2,85.85
8210,1789.3,3492.3,5281.6,88.03,791.0,1864.6,31.08
8211,564.5,5187.9,5752.4,95.87,3304.9,3643.6,60.73
8212,1640.6,5982.7,7623.3,127.05,4106.7,5091.1,84.85
8213,2804.2,3065.5,5869.7,97.83,479.2,2161.7,36.03
8214,635.2,6247.9,6883.1,114.72,4446.3,4827.4,80.46
8215,936.2,7395.9,8332.2,138.87,4998.0,5559.7,92.66
8216,1313.6,4548.9,5862.5,97.71,2870.4,3658.6,60.98
8217,879.2,5764.7,6643.9,110.73,2947.0,3474.6,57.91
8218,1618.1,7104.0,8722.1,145.37,4431.7,5402.5,90.04
8219,-338.7,4362.5,4023.8,67.06,2444.2,2240.9,37.35
8220,649.8,4438.5,5088.3,84.81,3062.7,3452.6,57.54
8221,1394.9,4298.2,5693.1,94.89,2473.1,3310.0,55.17
8222,1075.7,5493.1,6568.8,109.48,2659.7,3305.1,55.09
8223,2546.2,7230.0,9776.2,162.94,6265.6,7793.3,129.89
8224,2009.0,4719.7,6728.7,112.15,2015.5,3220.9,53.68
8225,683.3,4257.2,4940.5,82.34,2287.7,2697.6,44.96
8226,2687.3,5307.2,7994.5,133.24,3725.0,5337.4,88.96
8227,1056.8,5719.6,6776.4,112.94,3261.4,3895.5,64.92
8228,2445.2,3768.2,6213.3,103.56,1492.2,2959.3,49.32
8229,1587.7,4168.7,5756.4,95.94,2811.0,3763.6,62.73
8230,1638.5,7520.1,9158.6,152.64,4885.6,5868.7,97.81
8231,1892.6,5181.3,7073.8,117.9,3408.6,4544.1,75.74
8232,1466.6,5126.4,6593.0,109.88,2867.9,3747.8,62.46
8233,448.6,4979.2,5427.8,90.46,3436.9,3706.0,61.77
8234,640.8,4800.3,5441.1,90.68,2407.9,2792.4,46.54
8235,2701.6,5028.6,7730.2,128.84,3492.1,5113.0,85.22
8236,2338.4,4961.7,7300.1,121.67,2171.3,3574.4,59.57
8237,1595.1,6971.2,8566.3,142.77,4217.2,5174.3,86.24
8238,916.8,6493.8,7410.5,123.51,5500.8,6050.9,100.85
8239,1584.9,2586.6,4171.5,69.53,1268.7,2219.6,36.99
8240,1045.5,4992.1,6037.6,100.63,2739.4,3366.7,56.11
8241,1329.4,6273.9,7603.4,126.72,4622.7,5420.4,90.34
8242,1317.3,6566.4,7883.7,131.39,4290.0,5080.4,84.67
8243,2554.3,5268.6,7822.9,130.38,3605.7,5138.3,85.64
8244,3328.2,6900.3,10228.5,170.47,4161.7,6158.6,102.64
8245,1474.7,6545.5,8020.3,133.67,5293.1,6178.0,102.97
8246,2256.0,6541.9,8797.9,146.63,4092.1,5445.7,90.76
8247,2267.6,5236.8,7504.4,125.07,3163.6,4524.2,75.4
8248,1258.1,5715.5,6973.6,116.23,3578.9,4333.7,72.23
8249,2889.9,4812.8,7702.7,128.38,1834.4,3568.3,59.47
8250,1116.6,6781.6,7898.2,131.64,4161.1,4831.0,80.52
8251,568.2,6167.7,6735.9,112.26,4807.2,5148.1,85.8
8252,2429.3,4269.0,6698.2,111.64,2175.7,3633.3,60.55
8253,148.0,6012.2,6160.1,102.67,4111.9,4200.7,70.01
8254,1704.2,3013.7,4717.9,78.63,1138.3,2160.8,36.01
8255,1809.5,6300.0,8109.5,135.16,3568.9,4654.5,77.58
8256,889.4,5888.1,6777.5,112.96,3769.7,4303.4,71.72
8257,2250.9,5777.3,8028.1,133.8,4141.4,5491.9,91.53
8258,1423.8,7221.1,8644.9,144.08,5882.9,6737.2,112.29
8259,1392.6,6732.4,8124.9,135.42,3842.9,4678.5,77.97
8260,2342.8,4753.1,7096.0,118.27,1957.8,3363.5,56.06
8261,1935.7,5455.3,7391.0,123.18,3383.2,4544.6,75.74
8262,2016.2,5551.5,7567.7,126.13,2562.9,3772.6,62.88
8263,1693.5,4717.4,6410.8,106.85,2748.8,3764.9,62.75
8264,1020.5,4584.0,5604.5,93.41,2744.5,3356.8,55.95
8265,1632.9,4890.0,6522.9,108.72,3053.7,4033.4,67.22
8266,1338.5,6299.1,7637.6,127.29,4907.2,5710.3,95.17
8267,374.6,5905.5,6280.1,104.67,3615.5,3840.3,64.0
8268,1049.1,4705.9,5755.0,95.92,2851.5,3480.9,58.02
8269,352.7,5984.3,6337.0,105.62,3839.3,4051.0,67.52
8270,504.3,4672.9,5177.2,86.29,2146.8,2449.4,40.82
8271,1050.1,5753.2,6803.3,113.39,4039.8,4669.8,77.83
8272,962.1,5921.5,6883.6,114.73,3214.8,3792.1,63.2
8273,1052.4,5882.9,6935.3,115.59,4040.6,4672.1,77.87
8274,1288.4,6526.2,7814.6,130.24,4406.9,5179.9,86.33
8275,725.5,5642.8,6368.3,106.14,3357.6,3792.9,63.21
8276,2487.6,4012.8,6500.4,108.34,1866.0,3358.6,55.98
8277,2788.0,3740.1,6528.1,108.8,1818.2,3491.0,58.18
8278,1063.6,3598.2,4661.8,77.7,2040.7,2678.9,44.65
8279,1008.4,5222.5,6230.9,103.85,2773.5,3378.5,56.31
8280,2180.9,6520.7,8701.6,145.03,4604.0,5912.5,98.54
8281,1474.1,4702.5,6176.6,102.94,2485.3,3369.7,56.16
8282,1499.7,5533.4,7033.1,117.22,3311.1,4210.9,70.18
8283,1619.2,6586.9,8206.1,136.77,4641.2,5612.7,93.55
8284,1208.7,4600.3,5809.1,96.82,2331.2,3056.4,50.94
8285,2388.1,4634.0,7022.1,117.04,2701.2,4134.1,68.9
8286,735.9,6100.0,6835.9,113.93,3594.3,4035.8,67.26
8287,1484.4,6687.2,8171.6,136.19,4378.1,5268.7,87.81
8288,628.6,6070.6,6699.2,111.65,4211.8,4589.0,76.48
8289,116.2,6765.8,6882.0,114.7,4453.1,4522.9,75.38
8290,1832.1,5696.9,7529.0,125.48,3367.5,4466.7,74.45
8291,1542.0,7327.2,8869.2,147.82,5720.5,6645.7,110.76
8292,441.9,5677.8,6119.7,102.0,3064.6,3329.8,55.5
8293,1714.7,5513.9,7228.6,120.48,3118.8,4147.7,69.13
8294,574.2,5077.9,5652.1,94.2,3249.7,3594.2,59.9
8295,2063.7,3743.2,5806.9,96.78,973.4,2211.7,36.86
8296,265.8,4133.5,4399.3,73.32,2120.9,2280.3,38.01
8297,1291.9,7404.9,8696.7,144.95,5163.8,5938.9,98.98
8298,1211.3,5395.2,6606.6,110.11,3225.3,3952.1,65.87
8299,1009.6,7526.7,8536.2,142.27,4848.0,5453.8,90.9
8300,1945.8,5534.3,7480.1,124.67,2917.0,4084.5,68.07
8301,2186.4,6688.7,8875.0,147.92,4519.0,5830.9,97.18
8302,1860.7,6503.7,8364.4,139.41,4610.3,5726.7,95.45
8303,2067.0,6133.9,8201.0,136.68,3589.3,4829.5,80.49
8304,3098.4,7276.0,10374.3,172.91,5256.2,7115.2,118.59
8305,1658.1,3931.9,5589.9,93.17,846.6,1841.4,30.69
8306,1109.6,6239.2,7348.8,122.48,3760.8,4426.5,73.78
8307,1160.8,2881.5,4042.3,67.37,405.8,1102.3,18.37
8308,989.8,6690.0,7679.8,128.0,4166.2,4760.1,79.34
8309,1534.7,2601.2,4135.9,68.93,721.7,1642.5,27.38
8310,1407.7,3625.1,5032.8,83.88,1711.8,2556.4,42.61
8311,1290.9,5601.7,6892.6,114.88,3747.0,4521.5,75.36
8312,1576.3,4207.9,5784.2,96.4,2371.0,3316.7,55.28
8313,1936.9,7154.1,9091.0,151.52,3971.3,5133.4,85.56
8314,1262.4,3832.3,5094.6,84.91,1031.2,1788.6,29.81
8315,1945.5,6634.4,8579.9,143.0,4648.5,5815.9,96.93
8316,1659.7,3556.5,5216.2,86.94,1410.7,2406.5,40.11
8317,902.8,3899.1,4802.0,80.03,1609.1,2150.8,35.85
8318,1714.8,3011.6,4726.4,78.77,987.1,2015.9,33.6
8319,1799.6,4974.2,6773.8,112.9,2989.2,4069.0,67.82
8320,1155.1,5948.2,7103.3,118.39,3996.1,4689.2,78.15
8321,3033.7,7395.4,10429.1,173.82,5078.9,6899.1,114.99
8322,1302.7,5903.0,7205.8,120.1,3381.5,4163.2,69.39
8323,771.8,4163.1,4934.8,82.25,1640.0,2103.1,35.05
8324,2341.9,6401.1,8743.0,145.72,3771.2,5176.3,86.27
8325,1258.2,7430.8,8689.1,144.82,4394.9,5149.8,85.83
8326,1074.7,6611.7,7686.4,128.11,4094.1,4739.0,78.98
8327,2559.9,3096.4,5656.3,94.27,330.3,1866.3,31.1
8328,1523.8,5962.7,7486.5,124.78,4536.1,5450.4,90.84
8329,1477.2,6205.7,7682.9,128.05,3951.5,4837.8,80.63
8330,2528.7,7618.4,10147.1,169.12,4916.3,6433.5,107.22
8331,1683.2,3818.8,5502.0,91.7,1554.6,2564.5,42.74
8332,2189.3,3577.8,5767.2,96.12,1194.3,2507.9,41.8
8333,931.8,6334.5,7266.2,121.1,3818.1,4377.2,72.95
8334,1097.3,5692.1,6789.4,113.16,4536.5,5194.9,86.58
8335,958.4,6184.1,7142.5,119.04,4067.7,4642.7,77.38
8336,1489.9,5790.4,7280.3,121.34,2613.9,3507.8,58.46
8337,2164.7,2829.6,4994.3,83.24,572.1,1870.9,31.18
8338,1971.7,6437.0,8408.8,140.15,4387.5,5570.5,92.84
8339,1347.7,5424.7,6772.4,112.87,3898.6,4707.2,78.45
8340,1443.6,6403.3,7847.0,130.78,3884.6,4750.8,79.18
8341,1221.2,5090.5,6311.6,105.19,3466.1,4198.8,69.98
8342,1152.0,5867.5,7019.5,116.99,3302.3,3993.5,66.56
8343,1660.8,3694.8,5355.5,89.26,1258.0,2254.5,37.57
8344,2367.0,7241.1,9608.0,160.13,5465.2,6885.4,114.76
8345,1543.6,5053.2,6596.8,109.95,3228.9,4155.1,69.25
8346,2282.4,5683.5,7965.9,132.77,4229.7,5599.1,93.32
8347,1243.8,3915.3,5159.0,85.98,2071.3,2817.5,46.96
8348,1594.7,5018.2,6612.9,110.21,2203.5,3160.3,52.67
8349,909.8,3243.4,4153.1,69.22,917.4,1463.2,24.39
8350,2189.8,5191.6,7381.4,123.02,3113.0,4426.8,73.78
8351,1419.8,5163.5,6583.3,109.72,2472.1,3324.0,55.4
8352,2192.7,5745.0,7937.7,132.29,3445.1,4760.7,79.34
8353,904.0,5613.8,6517.8,108.63,2764.8,3307.2,55.12
8354,648.3,4729.1,5377.4,89.62,2671.0,3060.0,51.0
8355,83.8,5639.0,5722.7,95.38,4156.2,4206.5,70.11
8356,2497.3,6782.2,9279.5,154.66,5513.8,7012.2,116.87
8357,1624.4,6605.6,8230.0,137.17,3994.8,4969.5,82.82
8358,1838.3,3981.0,5819.3,96.99,3058.7,4161.7,69.36
8359,1205.3,4205.4,5410.7,90.18,1868.7,2591.9,43.2
8360,791.7,4216.3,5008.1,83.47,1513.1,1988.2,33.14
8361,1585.6,4556.9,6142.5,102.38,3216.0,4167.4,69.46
8362,681.8,5806.7,6488.5,108.14,2961.8,3370.9,56.18
8363,1745.1,2962.7,4707.9,78.46,812.0,1859.0,30.98
8364,2029.2,5966.5,7995.7,133.26,3070.7,4288.2,71.47
8365,171.3,3186.6,3357.9,55.96,1040.3,1143.1,19.05
8366,607.3,5734.3,6341.6,105.69,2704.1,3068.4,51.14
8367,1428.3,3892.0,5320.4,88.67,1323.4,2180.4,36.34
8368,1370.7,6377.3,7748.0,129.13,3775.2,4597.6,76.63
8369,1112.1,4956.7,6068.8,101.15,2613.0,3280.2,54.67
8370,2300.5,6036.5,8337.0,138.95,3777.3,5157.6,85.96
8371,840.0,6994.6,7834.6,130.58,5088.0,5592.0,93.2
8372,3196.2,6134.7,9330.9,155.52,4454.2,6372.0,106.2
8373,1729.7,6185.7,7915.4,131.92,4302.8,5340.6,89.01
8374,477.3,6908.2,7385.6,123.09,5135.6,5422.0,90.37
8375,2240.8,4315.5,6556.3,109.27,2399.0,3743.5,62.39
8376,2000.1,4096.2,6096.3,101.6,2619.2,3819.3,63.66
8377,1690.1,6974.8,8664.9,144.41,3739.8,4753.9,79.23
8378,1292.1,6002.1,7294.2,121.57,3176.7,3951.9,65.87
8379,958.5,3348.6,4307.1,71.78,1414.8,1989.8,33.16
8380,1110.1,5287.4,6397.5,106.62,3572.4,4238.5,70.64
8381,1218.9,5198.6,6417.6,106.96,2652.6,3384.0,56.4
8382,2017.0,5134.4,7151.4,119.19,3229.1,4439.3,73.99
8383,3659.5,4426.4,8085.9,134.77,1750.2,3945.9,65.76
8384,2347.8,4706.1,7053.9,117.57,2079.9,3488.6,58.14
8385,1996.1,5549.2,7545.3,125.76,3567.2,4764.8,79.41
8386,2256.2,6796.7,9052.8,150.88,4617.8,5971.4,99.52
8387,1781.1,4358.2,6139.3,102.32,2078.1,3146.8,52.45
8388,1439.0,4626.5,6065.6,101.09,2348.1,3211.5,53.53
8389,2305.9,3913.5,6219.4,103.66,2346.7,3730.2,62.17
8390,1165.8,4816.4,5982.3,99.7,2681.1,3380.6,56.34
8391,1372.2,3581.5,4953.7,82.56,2084.0,2907.3,48.46
8392,1094.6,7184.9,8279.5,137.99,5549.1,6205.9,103.43
8393,1755.3,3895.7,5651.0,94.18,1806.8,2860.0,47.67
8394,1223.7,6994.3,8218.1,136.97,4794.7,5528.9,92.15
8395,1036.8,4790.8,5827.6,97.13,2456.5,3078.6,51.31
8396,-144.2,6764.8,6620.6,110.34,5020.8,4934.3,82.24
8397,2872.0,4926.6,7798.6,129.98,2715.0,4438.2,73.97
8398,1308.0,7436.5,8744.6,145.74,5434.6,6219.5,103.66
8399,1352.6,3026.0,4378.6,72.98,1351.7,2163.2,36.05
8400,2117.7,5160.4,7278.1,121.3,2759.2,4029.8,67.16
8401,1282.6,4689.6,5972.2,99.54,3104.2,3873.8,64.56
8402,159.3,5864.9,6024.2,100.4,3196.2,3291.8,54.86
8403,1535.7,5674.3,7210.0,120.17,3103.5,4024.9,67.08
8404,725.1,6743.5,7468.6,124.48,4207.9,4643.0,77.38
8405,1086.5,3225.0,4311.5,71.86,-56.5,595.5,9.92
8406,1049.4,4258.6,5308.0,88.47,2826.0,3455.6,57.59
8407,2106.6,4786.3,6892.9,114.88,2760.1,4024.1,67.07
8408,2065.8,5253.6,7319.4,121.99,3395.2,4634.7,77.24
8409,2519.0,5810.3,8329.3,138.82,3363.3,4874.7,81.24
8410,1085.7,5075.9,6161.6,102.69,2669.7,3321.1,55.35
8411,153.7,5537.0,5690.8,94.85,3232.5,3324.8,55.41
8412,349.8,6606.6,6956.4,115.94,4383.6,4593.5,76.56
8413,1299.8,5591.6,6891.4,114.86,3585.7,4365.6,72.76
8414,1198.7,5301.2,6499.9,108.33,3457.7,4176.9,69.61
8415,1980.6,6591.9,8572.5,142.87,4776.6,5965.0,99.42
8416,1952.9,3948.3,5901.1,98.35,2373.6,3545.3,59.09
8417,891.2,5728.0,6619.2,110.32,3848.0,4382.7,73.05
8418,468.1,6610.6,7078.7,117.98,4345.7,4626.5,77.11
8419,2793.5,4428.4,7221.9,120.37,2671.9,4348.0,72.47
8420,1231.2,5198.2,6429.4,107.16,2006.7,2745.4,45.76
8421,1538.9,6336.0,7874.9,131.25,4307.3,5230.7,87.18
8422,1166.3,4178.7,5345.0,89.08,1627.1,2326.9,38.78
8423,2097.1,5094.0,7191.2,119.85,3518.9,4777.2,79.62
8424,2348.7,4464.8,6813.5,113.56,2127.2,3536.4,58.94
8425,1470.0,4544.6,6014.6,100.24,3157.3,4039.3,67.32
8426,3056.9,6654.2,9711.1,161.85,3853.3,5687.4,94.79
8427,1793.9,5872.7,7666.6,127.78,3954.0,5030.4,83.84
8428,813.9,5698.7,6512.6,108.54,2538.9,3027.3,50.45
8429,2075.8,5791.6,7867.3,131.12,4731.5,5976.9,99.62
8430,900.4,4523.6,5423.9,90.4,2231.3,2771.5,46.19
8431,1187.9,6466.7,7654.6,127.58,4022.7,4735.4,78.92
8432,957.6,6547.6,7505.2,125.09,4396.2,4970.8,82.85
8433,1862.5,5537.1,7399.7,123.33,3878.4,4995.9,83.27
8434,1337.0,7315.4,8652.4,144.21,5258.7,6060.9,101.01
8435,3189.5,5636.0,8825.5,147.09,3923.5,5837.2,97.29
8436,678.9,2611.9,3290.9,54.85,646.6,1053.9,17.57
8437,1942.2,7527.4,9469.5,157.83,4253.2,5418.4,90.31
8438,1329.4,5490.5,6819.9,113.67,3741.6,4539.3,75.65
8439,1299.0,5761.7,7060.7,117.68,3722.9,4502.3,75.04
8440,2199.9,5821.6,8021.6,133.69,3138.7,4458.7,74.31
8441,1901.6,5739.2,7640.8,127.35,3747.7,4888.6,81.48
8442,480.7,6491.3,6972.0,116.2,3964.2,4252.7,70.88
8443,1862.5,4169.9,6032.5,100.54,1814.4,2932.0,48.87
8444,1783.8,5390.0,7173.8,119.56,2603.1,3673.4,61.22
8445,2292.4,4790.8,7083.2,118.05,2961.6,4337.1,72.28
8446,1538.8,3660.7,5199.5,86.66,2140.9,3064.2,51.07
8447,2041.2,3693.6,5734.8,95.58,1141.3,2366.0,39.43
8448,2162.0,5130.7,7292.7,121.54,3186.8,4484.1,74.73
8449,1641.7,6345.2,7986.9,133.11,4716.1,5701.2,95.02
8450,1194.3,5349.3,6543.6,109.06,2980.4,3697.0,61.62
8451,982.2,4008.4,4990.6,83.18,894.0,1483.3,24.72
8452,998.5,3145.4,4144.0,69.07,959.6,1558.7,25.98
8453,1139.4,5027.4,6166.8,102.78,3477.3,4161.0,69.35
8454,2116.5,4738.1,6854.6,114.24,3019.2,4289.1,71.48
8455,1270.5,6667.1,7937.6,132.29,4432.5,5194.8,86.58
8456,1719.3,4961.9,6681.2,111.35,2208.4,3239.9,54.0
8457,1470.5,5605.1,7075.6,117.93,3442.6,4324.9,72.08
8458,826.9,4901.8,5728.7,95.48,2845.6,3341.7,55.69
8459,521.9,3887.6,4409.4,73.49,2497.2,2810.4,46.84
8460,1928.6,6492.6,8421.2,140.35,4218.4,5375.6,89.59
8461,2247.2,3978.2,6225.4,103.76,1901.1,3249.5,54.16
8462,3395.5,5144.3,8539.8,142.33,3004.4,5041.7,84.03
8463,2016.3,6811.5,8827.9,147.13,4194.5,5404.3,90.07
8464,550.0,5318.4,5868.4,97.81,2964.2,3294.2,54.9
8465,629.8,7812.9,8442.6,140.71,4739.9,5117.7,85.3
8466,1503.4,5856.4,7359.8,122.66,3726.2,4628.3,77.14
8467,1648.6,3657.1,5305.6,88.43,1773.9,2763.0,46.05
8468,1780.3,4474.0,6254.3,104.24,2082.1,3150.3,52.5
8469,391.3,4808.9,5200.2,86.67,3629.0,3863.8,64.4
8470,1502.3,6819.6,8321.9,138.7,5141.8,6043.1,100.72
8471,2517.5,5282.2,7799.6,129.99,2626.3,4136.8,68.95
8472,880.0,5953.8,6833.9,113.9,4060.0,4588.0,76.47
8473,1651.9,4281.3,5933.3,98.89,1469.8,2461.0,41.02
8474,462.9,4080.1,4543.0,75.72,1524.1,1801.9,30.03
8475,1840.4,6144.9,7985.3,133.09,4083.7,5187.9,86.47
8476,1842.7,5794.7,7637.3,127.29,4232.1,5337.7,88.96
8477,921.2,7315.1,8236.4,137.27,4755.5,5308.3,88.47
8478,255.0,5304.2,5559.3,92.65,3133.8,3286.8,54.78
8479,1367.7,4560.9,5928.6,98.81,1917.8,2738.4,45.64
8480,1144.1,6632.2,7776.3,129.61,3880.1,4566.6,76.11
8481,1892.6,6538.5,8431.1,140.52,4062.2,5197.8,86.63
8482,1339.5,4019.8,5359.3,89.32,2254.5,3058.2,50.97
8483,1318.3,6257.0,7575.3,126.25,4236.5,5027.5,83.79
8484,429.6,4544.0,4973.6,82.89,2425.4,2683.2,44.72
8485,1095.4,4934.1,6029.5,100.49,2901.2,3558.4,59.31
8486,1721.8,4733.4,6455.2,107.59,2035.0,3068.1,51.14
8487,424.7,5610.4,6035.2,100.59,3463.9,3718.7,61.98
8488,495.9,4618.8,5114.6,85.24,3008.3,3305.8,55.1
8489,980.8,5697.9,6678.7,111.31,3755.1,4343.6,72.39
8490,1291.4,6954.6,8246.0,137.43,4615.0,5389.9,89.83
8491,1422.1,2340.0,3762.0,62.7,377.2,1230.4,20.51
8492,1450.3,5188.4,6638.7,110.64,2871.1,3741.3,62.35
8493,2175.4,6503.7,8679.1,144.65,4404.7,5709.9,95.17
8494,1057.7,6819.7,7877.3,131.29,4224.0,4858.6,80.98
8495,1804.5,6065.9,7870.4,131.17,4210.8,5293.5,88.22
8496,1146.1,6806.0,7952.1,132.54,4156.1,4843.8,80.73
8497,1557.0,6554.4,8111.4,135.19,4241.5,5175.7,86.26
8498,953.2,5543.6,6496.9,108.28,3917.7,4489.6,74.83
8499,1351.8,6126.4,7478.2,124.64,3321.8,4132.9,68.88
8500,1417.1,6407.3,7824.4,130.41,3725.1,4575.3,76.26
8501,1309.5,6457.4,7766.8,129.45,4649.5,5435.2,90.59
8502,1304.9,4284.4,5589.3,93.16,2064.1,2847.0,47.45
8503,1605.7,5725.6,7331.3,122.19,3184.9,4148.3,69.14
